cliente_codigo	codigo	codigocolaborador	datainicio	datalancamento	dataproximarevisao	datarenovacao	dataterminoprevisto	dataultimaatualizacao	diasporsemana	emrevisaoprofessor	genero	idoperacaoemmassa	isgeradoporia	nivel_codigo	nome	nrtreinosrealizados	predefinido	professorcarteira_codigo	professormontou_codigo	programatreinorenovacao	programatreinorenovado	situacao	totalaulasprevistas	treinorapido	versao	_chave
64	15073		2024-05-04 00:00:00.0	2024-05-04 15:29:01.561	2024-05-13 00:00:00.0		2024-06-15 00:00:00.0		5	false			false		PROG 0808230720			87	123			0	30		2	b3c787b3459ac48df1921ab2f20c970
2231	10179		2022-08-10 00:00:00.0	2022-08-09 10:11:52.875	2022-08-17 00:00:00.0		2022-09-21 00:00:00.0		5						hipertrofia			87	98	8223		0	30		28	b3c787b3459ac48df1921ab2f20c970
12069	15074		2024-05-06 00:00:00.0	2024-05-06 06:04:02.162	2024-05-13 00:00:00.0		2024-06-22 00:00:00.0		5	false			false		PROG 1105240000	15		87	87			0	34		14	b3c787b3459ac48df1921ab2f20c970
11698	15097		2024-05-07 00:00:00.0	2024-05-07 07:51:53.109	2024-05-14 00:00:00.0		2024-06-18 00:00:00.0		2	false			false		PROG 0705240751			134	134			0	12		7	b3c787b3459ac48df1921ab2f20c970
11038	10602		2022-10-05 00:00:00.0	2022-10-05 16:58:46.034	2022-10-12 00:00:00.0		2022-11-16 00:00:00.0		5						PROG 0510221658			98	116			0	30		25	b3c787b3459ac48df1921ab2f20c970
12202	15331		2024-05-27 00:00:00.0	2024-05-27 16:43:56.974	2024-06-03 00:00:00.0		2024-07-08 00:00:00.0		5	false			false		Hipertrofia			129	129			0	30		2	b3c787b3459ac48df1921ab2f20c970
2387	9467		2022-03-25 00:00:00.0	2022-03-25 07:29:39.768	2022-04-01 00:00:00.0		2022-05-06 00:00:00.0		5						PROG 1002221925			87	87			0	30		2	b3c787b3459ac48df1921ab2f20c970
1030	10335		2022-08-31 00:00:00.0	2022-08-31 07:49:35.229	2022-09-07 00:00:00.0		2022-10-12 00:00:00.0		5						hipertrofia	24		116	98			0	30		55	b3c787b3459ac48df1921ab2f20c970
1498	10169		2022-08-05 00:00:00.0	2022-08-05 15:00:44.798	2022-08-12 00:00:00.0		2022-09-16 00:00:00.0		5						PROG 0508221500	10		121	97			0	30		39	b3c787b3459ac48df1921ab2f20c970
9787	9797		2022-06-18 00:00:00.0	2022-06-01 09:48:47.529	2022-06-27 00:00:00.0		2022-07-30 00:00:00.0		5						EMAGRECIMENTO			97	97	9678		0	30		2	b3c787b3459ac48df1921ab2f20c970
12650	15356		2024-05-28 00:00:00.0	2024-05-28 17:45:41.207	2024-06-04 00:00:00.0		2024-07-17 00:00:00.0		5	false			false		PROG 2805241734	1		129	129			0	36		3	b3c787b3459ac48df1921ab2f20c970
4933	15104		2024-05-07 00:00:00.0	2024-05-07 10:52:51.157	2024-05-14 00:00:00.0		2024-06-18 00:00:00.0		5	false			false		Renovação Arthur 	1		129	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
10922	15363		2024-05-31 00:00:00.0	2024-05-31 07:41:28.722	2024-06-07 00:00:00.0		2024-07-12 00:00:00.0		5	false			false		PROG 0412230629			87	87			0	30		2	b3c787b3459ac48df1921ab2f20c970
12213	15373		2024-05-31 00:00:00.0	2024-05-31 16:35:34.938	2024-06-07 00:00:00.0		2024-07-20 00:00:00.0		5	false			false		PROG 3105241623	5		129	129			0	36		5	b3c787b3459ac48df1921ab2f20c970
11908	15125		2024-05-08 00:00:00.0	2024-05-08 07:28:37.627	2024-05-15 00:00:00.0		2024-06-19 00:00:00.0		5	false			false		perdendo gordura			134	134			0	30		10	b3c787b3459ac48df1921ab2f20c970
12693	15428		2024-06-22 21:00:00.788	2024-06-07 16:20:44.09	2024-07-01 21:00:00.788		2024-06-29 21:00:00.788		2	false			false		Fase 3				1			0	12		4	b3c787b3459ac48df1921ab2f20c970
12480	14937		2024-04-20 00:00:00.0	2024-04-20 12:06:21.11	2024-04-29 00:00:00.0		2024-06-15 00:00:00.0		4	false			false		PROG 2004241206	21		129	51			0	32		77	b3c787b3459ac48df1921ab2f20c970
12425	15094		2024-05-07 00:00:00.0	2024-05-07 06:07:44.631	2024-05-14 00:00:00.0		2024-06-26 00:00:00.0		5	false			false		HIPER/MASC pedro arthur	24		98	87			0	36		13	b3c787b3459ac48df1921ab2f20c970
508	14019		2023-12-15 00:00:00.0	2023-12-15 15:56:35.121	2023-12-22 00:00:00.0		2024-01-26 00:00:00.0		5	false			false		hipertrofia			125	123			0	30		2	b3c787b3459ac48df1921ab2f20c970
11719	13765		2023-11-14 00:00:00.0	2023-11-14 06:32:26.599	2023-11-21 00:00:00.0		2023-12-26 00:00:00.0		5	false			false		hipertrofia			98	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
11991	14304		2024-01-22 00:00:00.0	2024-01-22 12:00:31.358	2024-01-29 00:00:00.0		2024-03-12 00:00:00.0		5	false			false		ABC	48		98	125			0	36		34	b3c787b3459ac48df1921ab2f20c970
4713	14214		2024-01-12 00:00:00.0	2024-01-12 17:17:44.954	2024-01-19 00:00:00.0		2024-02-23 00:00:00.0		5	false			false		ABC			97	97			0	30		2	b3c787b3459ac48df1921ab2f20c970
11008	14767		2024-03-21 00:00:00.0	2024-03-21 14:42:52.659	2024-03-28 00:00:00.0		2024-05-02 00:00:00.0		5	false			false		HIPER/FEM 01/03			98	123			0	30		2	b3c787b3459ac48df1921ab2f20c970
11960	15102		2024-06-19 00:00:00.0	2024-05-07 10:36:51.488	2024-06-26 00:00:00.0		2024-07-31 00:00:00.0		5	false			false		PROG 1501241826	1		129	51	15101		0	30		2	b3c787b3459ac48df1921ab2f20c970
3181	14408		2024-02-02 00:00:00.0	2024-02-02 13:36:47.088	2024-02-09 00:00:00.0		2024-03-15 00:00:00.0		5	false			false		HIPERTROFIA ABCD			125	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
387	14818		2024-05-15 00:00:00.0	2024-04-02 07:36:43.11	2024-05-22 00:00:00.0		2024-06-26 00:00:00.0		2	false			false		HIPERTROFIA FEMININO A/B/C			87	87	14817		0	12		2	b3c787b3459ac48df1921ab2f20c970
12652	15348		2024-05-27 00:00:00.0	2024-05-27 21:20:14.629	2024-06-03 00:00:00.0		2024-07-16 00:00:00.0		5	false			false		NATHY 1	3		138	129			0	36		33	b3c787b3459ac48df1921ab2f20c970
12006	15106		2024-05-07 00:00:00.0	2024-05-07 16:35:00.468	2024-05-14 00:00:00.0		2024-06-26 00:00:00.0		5	false			false		PROG 3004240610	20		130	129			0	36		66	b3c787b3459ac48df1921ab2f20c970
12327	14989		2024-04-29 00:00:00.0	2024-04-29 21:15:21.922	2024-05-06 00:00:00.0		2024-06-10 00:00:00.0		5	false			false		PROG 2904242115				129			0	30		8	b3c787b3459ac48df1921ab2f20c970
12255	15087		2024-05-06 00:00:00.0	2024-05-06 15:12:50.099	2024-05-13 00:00:00.0		2024-06-17 00:00:00.0		5	false			false		Hipertrofia			98	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
11810	15306		2024-05-24 00:00:00.0	2024-05-24 14:53:41.803	2024-05-31 00:00:00.0		2024-07-05 00:00:00.0		5	false			false		TREINO			98	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
	15008			2024-05-02 10:40:54.234					5	false			false		PROG 0205241037		true		134			0	36		1	b3c787b3459ac48df1921ab2f20c970
12344	15108		2024-05-07 00:00:00.0	2024-05-07 21:06:22.434	2024-05-14 00:00:00.0		2024-06-18 00:00:00.0		5	false			false		Treino Arthur			129	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
12693	15429		2024-06-30 21:00:00.788	2024-06-07 16:20:44.824	2024-07-08 21:00:00.788		2024-07-07 21:00:00.788		2	false			false		Fase 4			98	1			0	12		5	b3c787b3459ac48df1921ab2f20c970
12028	15012		2024-05-02 00:00:00.0	2024-05-02 17:47:56.693	2024-05-09 00:00:00.0		2024-06-21 00:00:00.0		5	false			false		ABC			87	87			0	36		2	b3c787b3459ac48df1921ab2f20c970
3887	14997		2024-04-30 00:00:00.0	2024-04-30 19:36:29.329	2024-05-07 00:00:00.0		2024-06-29 00:00:00.0		4	false			false		PROG 3004241936			87	51			0	34		2	b3c787b3459ac48df1921ab2f20c970
1167	14992		2024-04-30 00:00:00.0	2024-04-30 10:27:37.266	2024-05-07 00:00:00.0		2024-06-11 00:00:00.0		5	false			false		PROG 3004241027	20		87	134			0	30		73	b3c787b3459ac48df1921ab2f20c970
1068	14727		2024-03-20 00:00:00.0	2024-03-20 12:13:57.563	2024-03-27 00:00:00.0		2024-05-01 00:00:00.0		6	false			false		ABC	1		98	123			0	36		2	b3c787b3459ac48df1921ab2f20c970
12307	14650		2024-03-07 00:00:00.0	2024-03-07 20:37:37.055	2024-03-14 00:00:00.0		2024-04-18 00:00:00.0		3	false			false		PV 26/02			130	130			0	18		21	b3c787b3459ac48df1921ab2f20c970
1387	15024		2024-05-03 00:00:00.0	2024-05-03 06:07:08.158	2024-05-10 00:00:00.0		2024-06-14 00:00:00.0		2	false			false		PROG 2401230758			87	87			0	12		2	b3c787b3459ac48df1921ab2f20c970
9882	14984		2024-04-29 00:00:00.0	2024-04-29 08:50:51.192	2024-05-06 00:00:00.0		2024-06-10 00:00:00.0		5	false			false		hipertrofia			130	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
1258	15332		2024-05-27 00:00:00.0	2024-05-27 16:44:36.622	2024-06-03 00:00:00.0		2024-07-08 00:00:00.0		5	false			false		PROG 1203241834			129	129			0	30		2	b3c787b3459ac48df1921ab2f20c970
498	15364		2024-05-31 00:00:00.0	2024-05-31 07:42:25.337	2024-06-07 00:00:00.0		2024-07-12 00:00:00.0		5	false			false		emagrecimento			87	87			0	30		2	b3c787b3459ac48df1921ab2f20c970
11598	15099		2024-05-07 00:00:00.0	2024-05-07 09:05:28.991	2024-05-14 00:00:00.0		2024-06-18 00:00:00.0		5	false			false		PROG 0705240905			129	51			0	30		44	b3c787b3459ac48df1921ab2f20c970
11896	15064		2024-05-04 00:00:00.0	2024-05-04 11:56:15.457	2024-05-13 00:00:00.0		2024-06-15 00:00:00.0		5	false			false		hipertrofia			130	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
11868	15083		2024-05-06 00:00:00.0	2024-05-06 10:37:30.446	2024-05-13 00:00:00.0		2024-06-17 00:00:00.0		5	false			false		PROG 0808232100	1		130	51			0	30		7	b3c787b3459ac48df1921ab2f20c970
11523	15412		2024-06-06 00:00:00.0	2024-06-06 16:27:30.31	2024-06-13 00:00:00.0		2024-07-25 00:00:00.0		5	false			false		PROG 0606241627	5		129	129			0	35		38	b3c787b3459ac48df1921ab2f20c970
12215	15091		2024-05-06 00:00:00.0	2024-05-06 19:42:40.318	2024-05-13 00:00:00.0		2024-06-25 00:00:00.0		5	false			false		PROG 3004240610	9		130	129			0	36		3	b3c787b3459ac48df1921ab2f20c970
1545	15089		2024-05-06 00:00:00.0	2024-05-06 17:50:21.737	2024-05-29 00:00:00.0		2024-06-12 00:00:00.0		5	false			false		PROG 3004240610	5		129	129	15088		0	26		9	b3c787b3459ac48df1921ab2f20c970
11908	15436		2024-06-20 00:00:00.0	2024-06-10 09:45:40.047	2024-06-27 00:00:00.0		2024-08-01 00:00:00.0		5	false			false		perdendo gordura			134	134	15125		0	30		2	b3c787b3459ac48df1921ab2f20c970
3335	15393		2024-06-26 00:00:00.0	2024-06-03 19:23:13.028	2024-07-03 21:00:00.751		2024-07-03 00:00:00.0			false			true		Fase 4			94				0			10	b3c787b3459ac48df1921ab2f20c970
11025	15096		2024-05-07 00:00:00.0	2024-05-07 06:54:33.867	2024-05-14 00:00:00.0		2024-06-18 00:00:00.0		5	false			false		PROG 0705240654	7		87	87			0	30		10	b3c787b3459ac48df1921ab2f20c970
12288	15076		2024-05-06 00:00:00.0	2024-05-06 07:10:43.483	2024-05-13 00:00:00.0		2024-06-17 00:00:00.0		5	false			false		PROG 0605240710	19		129	134			0	30		19	b3c787b3459ac48df1921ab2f20c970
387	10380		2022-09-06 00:00:00.0	2022-09-06 06:05:05.619	2022-09-13 00:00:00.0		2022-10-18 00:00:00.0		5						PROG 0609220605			87	87			0	30		18	b3c787b3459ac48df1921ab2f20c970
686	15128		2024-05-08 00:00:00.0	2024-05-08 09:32:08.855	2024-05-15 00:00:00.0		2024-06-27 00:00:00.0		5	false			false		Freepass 	26		134	134			0	36		4	b3c787b3459ac48df1921ab2f20c970
11225	15129		2024-05-08 00:00:00.0	2024-05-08 09:33:37.556	2024-05-15 00:00:00.0		2024-06-19 00:00:00.0		5	false			false		Inter Alex			130	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
10841	13766		2023-11-14 00:00:00.0	2023-11-14 06:32:40.716	2023-11-21 00:00:00.0		2023-12-26 00:00:00.0		5	false			false		hipertrofia			87	98			0	30		3	b3c787b3459ac48df1921ab2f20c970
5054	15084		2024-05-06 00:00:00.0	2024-05-06 10:49:45.279	2024-05-13 00:00:00.0		2024-06-17 00:00:00.0		5	false			false		hipertrofia			98	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
10906	14768		2024-03-21 00:00:00.0	2024-03-21 14:43:08.198	2024-03-28 00:00:00.0		2024-05-02 00:00:00.0		5	false			false		PROG 2505231903			98	123			0	30		2	b3c787b3459ac48df1921ab2f20c970
11305	14020		2023-12-15 00:00:00.0	2023-12-15 15:57:06.488	2023-12-22 00:00:00.0		2024-01-26 00:00:00.0		5	false			false		HIPERTROFIA ABCD			125	123			0	30		2	b3c787b3459ac48df1921ab2f20c970
11297	15159		2024-05-09 00:00:00.0	2024-05-09 18:28:47.267	2024-05-16 00:00:00.0		2024-06-20 00:00:00.0		5	false			false		hipertrofia			130	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
9267	14215		2024-01-12 00:00:00.0	2024-01-12 17:18:26.708	2024-01-19 00:00:00.0		2024-02-23 00:00:00.0		5	false			false		PROG 1710231711			97	97			0	30		2	b3c787b3459ac48df1921ab2f20c970
11808	15103		2024-05-07 00:00:00.0	2024-05-07 10:41:50.389	2024-05-14 00:00:00.0		2024-06-18 00:00:00.0		5	false			false		PROG 3110231110			87	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
8630	14409		2024-02-02 00:00:00.0	2024-02-02 13:36:58.735	2024-02-09 00:00:00.0		2024-03-15 00:00:00.0		5	false			false		Hiper			125	125			0	30		2	b3c787b3459ac48df1921ab2f20c970
12389	14734		2024-03-20 00:00:00.0	2024-03-20 15:51:21.417	2024-03-27 00:00:00.0		2024-05-09 00:00:00.0		5	false			false		Treino Arthur	18		129				0	36		111	b3c787b3459ac48df1921ab2f20c970
2757	15013		2024-05-02 00:00:00.0	2024-05-02 17:50:02.601	2024-05-09 00:00:00.0		2024-06-13 00:00:00.0		5	false			false		Pedro ABC			87	87			0	30		2	b3c787b3459ac48df1921ab2f20c970
1623	15025		2024-05-03 00:00:00.0	2024-05-03 06:07:18.469	2024-05-10 00:00:00.0		2024-06-14 00:00:00.0		5	false			false		PROG 1904221925			87	87			0	30		2	b3c787b3459ac48df1921ab2f20c970
10181	9438		2022-03-18 00:00:00.0	2022-03-18 14:35:01.676	2022-03-25 00:00:00.0		2022-04-29 00:00:00.0		2						PROG 1803221435			87	87			0	12		2	b3c787b3459ac48df1921ab2f20c970
12501	14979		2024-04-26 00:00:00.0	2024-04-26 17:10:38.521	2024-05-03 00:00:00.0		2024-06-07 00:00:00.0		5	false			false		PROG 2604241710			98	129			0	30		20	b3c787b3459ac48df1921ab2f20c970
12560	15160		2024-05-10 00:00:00.0	2024-05-10 06:17:58.837	2024-05-17 00:00:00.0		2024-06-21 00:00:00.0		3	false			false		PROG 1005240617	2		134	134			0	18		11	b3c787b3459ac48df1921ab2f20c970
11374	14819		2024-04-02 00:00:00.0	2024-04-02 07:37:11.185	2024-04-09 00:00:00.0		2024-05-14 00:00:00.0		5	false			false		PROG 0204240737			87	87			0	30		11	b3c787b3459ac48df1921ab2f20c970
	15449			2024-06-11 17:41:39.275					5	false			false		PROG 1106241729		true		129			0	36		1	b3c787b3459ac48df1921ab2f20c970
11681	15046		2024-05-03 00:00:00.0	2024-05-03 14:03:58.741	2024-05-10 00:00:00.0		2024-06-14 00:00:00.0		5	false			false		TREINO			98	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
12565	15144		2024-05-09 00:00:00.0	2024-05-09 06:34:59.764	2024-05-16 00:00:00.0		2024-05-28 00:00:00.0		5	false			false		Fase 1	2		87	87	10874		0	14		10	b3c787b3459ac48df1921ab2f20c970
9505	14985		2024-04-29 00:00:00.0	2024-04-29 08:52:56.171	2024-05-06 00:00:00.0		2024-06-29 00:00:00.0		5	false			false		Hipertrofia Novo.			130	51			0	44		3	b3c787b3459ac48df1921ab2f20c970
10746	15065		2024-05-04 00:00:00.0	2024-05-04 11:56:31.448	2024-05-13 00:00:00.0		2024-06-15 00:00:00.0		6	false			false		PROG 1205221926			130	51			0	36		2	b3c787b3459ac48df1921ab2f20c970
6358	14998		2024-04-30 00:00:00.0	2024-04-30 19:38:10.263	2024-05-07 00:00:00.0		2024-05-08 00:00:00.0		5	false			false		PROG 3003232117	8		130	51			0	6		6	b3c787b3459ac48df1921ab2f20c970
12250	15447		2024-06-11 00:00:00.0	2024-06-11 15:53:43.85	2024-06-18 00:00:00.0		2024-07-31 00:00:00.0		5	false			false		PROG 0606241627			129	129	15430		0	36		3	b3c787b3459ac48df1921ab2f20c970
12069	15077		2024-06-23 00:00:00.0	2024-05-06 07:26:07.334	2024-07-01 00:00:00.0		2024-08-04 00:00:00.0		5	false			false		PROG 1105240000			87	87	15074		0	30		6	b3c787b3459ac48df1921ab2f20c970
11103	15307		2024-05-24 00:00:00.0	2024-05-24 14:54:04.718	2024-05-31 00:00:00.0		2024-07-05 00:00:00.0		5	false			false		Hiper+Reduç.			98	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
11442	15161		2024-05-10 00:00:00.0	2024-05-10 06:58:41.705	2024-05-17 00:00:00.0		2024-06-29 00:00:00.0		5	false			false		hipertrofia ABC masc ini	2		87	87			0	36		7	b3c787b3459ac48df1921ab2f20c970
10335	15092		2024-05-06 00:00:00.0	2024-05-06 19:43:07.473	2024-05-13 00:00:00.0		2024-06-17 00:00:00.0		5	false			false		PROG 0605241943	8		129	129			0	30		68	b3c787b3459ac48df1921ab2f20c970
11298	15333		2024-05-27 00:00:00.0	2024-05-27 16:45:38.345	2024-06-03 00:00:00.0		2024-07-08 00:00:00.0		5	false			false		hipertrofia			98	129			0	30		3	b3c787b3459ac48df1921ab2f20c970
488	15165		2024-05-10 00:00:00.0	2024-05-10 11:53:59.124	2024-05-17 00:00:00.0		2024-06-21 00:00:00.0		5	false			false		HIPER/MASC pedro arthur			98	134			0	30		2	b3c787b3459ac48df1921ab2f20c970
12218	15167		2024-05-10 00:00:00.0	2024-05-10 16:51:39.617	2024-05-17 00:00:00.0		2024-06-21 00:00:00.0		5	false			false		PROG 1005241651	10		129	129			0	30		19	b3c787b3459ac48df1921ab2f20c970
12527	15138		2024-05-08 00:00:00.0	2024-05-08 12:08:15.381	2024-05-15 00:00:00.0		2024-06-27 00:00:00.0		5	false			false		Hipertrofia	5		98	98			0	36		37	b3c787b3459ac48df1921ab2f20c970
11815	15152		2024-05-09 00:00:00.0	2024-05-09 10:53:16.542	2024-05-16 00:00:00.0		2024-06-20 00:00:00.0		5	false			false		hipertrofia			129	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
10814	15109		2024-05-07 00:00:00.0	2024-05-07 21:09:12.527	2024-05-14 00:00:00.0		2024-06-18 00:00:00.0		5	false			false		133833-23834	1		130	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
9269	15149		2024-05-09 00:00:00.0	2024-05-09 09:23:25.969	2024-05-16 00:00:00.0		2024-06-20 00:00:00.0		5	false			false		PROG 0905240923	10			134			0	30		19	b3c787b3459ac48df1921ab2f20c970
11166	15143		2024-05-08 00:00:00.0	2024-05-08 17:19:50.064	2024-05-15 00:00:00.0		2024-06-19 00:00:00.0		5	false			false		PROG 0805241719	5		130	129			0	30		71	b3c787b3459ac48df1921ab2f20c970
12551	15162		2024-05-10 00:00:00.0	2024-05-10 09:35:31.194	2024-05-17 00:00:00.0		2024-06-29 00:00:00.0		5	false			false		133833-23834	1		134	134			0	36		25	b3c787b3459ac48df1921ab2f20c970
	15349			2024-05-27 21:24:31.665					5	false			false		NATHY 1		true		129			0	36		1	b3c787b3459ac48df1921ab2f20c970
2330	15365		2024-05-31 00:00:00.0	2024-05-31 07:42:42.008	2024-06-07 00:00:00.0		2024-07-12 00:00:00.0		5	false			false		hipertrofia			87	87			0	30		2	b3c787b3459ac48df1921ab2f20c970
12356	15093		2024-05-06 00:00:00.0	2024-05-06 21:09:13.11	2024-05-13 00:00:00.0		2024-06-25 00:00:00.0		5	false			false		PROG 3004240610	5		129	129			0	36		56	b3c787b3459ac48df1921ab2f20c970
10803	15075		2024-05-06 00:00:00.0	2024-05-06 07:05:17.997	2024-05-13 00:00:00.0		2024-06-25 00:00:00.0		5	false			false		HIPER/MASC	5		129	134			0	36		25	b3c787b3459ac48df1921ab2f20c970
10691	9799		2022-06-01 00:00:00.0	2022-06-01 09:54:48.632	2022-06-08 00:00:00.0		2022-07-13 00:00:00.0		5						PROG 1804221940			114	97			0	30		3	b3c787b3459ac48df1921ab2f20c970
52	15137		2024-05-08 00:00:00.0	2024-05-08 10:56:34.679	2024-05-15 00:00:00.0		2024-06-19 00:00:00.0		5	false			false		PROG 3001242108	19		134	123			0	30		45	b3c787b3459ac48df1921ab2f20c970
9296	10327		2023-05-15 00:00:00.0	2022-08-30 15:37:55.046	2023-05-22 00:00:00.0		2023-06-26 00:00:00.0		3						PROG 3006221623			97	97	10326		0	18		2	b3c787b3459ac48df1921ab2f20c970
9984	15413		2024-06-06 00:00:00.0	2024-06-06 16:47:55.1	2024-06-13 00:00:00.0		2024-07-18 00:00:00.0		5	false			false		PROG 0307232024			129	129			0	30		2	b3c787b3459ac48df1921ab2f20c970
9296	10328		2023-06-27 00:00:00.0	2022-08-30 15:37:56.001	2023-07-04 00:00:00.0		2023-08-08 00:00:00.0		3						PROG 3006221623			97	97	10327		0	18		2	b3c787b3459ac48df1921ab2f20c970
10418	10422		2022-09-12 00:00:00.0	2022-09-12 18:19:24.141	2022-09-19 00:00:00.0		2022-10-24 00:00:00.0		5						hipertrofia				114			0	30		19	b3c787b3459ac48df1921ab2f20c970
11038	15388		2024-06-03 00:00:00.0	2024-06-03 13:32:34.726	2024-06-10 00:00:00.0		2024-07-23 00:00:00.0		5	false			false		hipertrofia	7		134	98			0	36		29	b3c787b3459ac48df1921ab2f20c970
1530	15451		2024-06-11 00:00:00.0	2024-06-11 18:12:55.713	2024-06-18 00:00:00.0		2024-06-24 00:00:00.0			false			true		Fase 1	1		94				0			8	b3c787b3459ac48df1921ab2f20c970
11176	15150		2024-05-10 00:00:00.0	2024-05-09 09:37:45.605	2024-05-16 00:00:00.0		2024-06-20 00:00:00.0		5	false			false		PROG 0905240937	11		129	51			0	29		110	b3c787b3459ac48df1921ab2f20c970
12695	15437		2024-06-10 00:00:00.0	2024-06-10 21:23:15.693	2024-06-17 00:00:00.0		2024-07-22 00:00:00.0		2	false			false		PROG 1006242123			138	138			0	12		20	b3c787b3459ac48df1921ab2f20c970
12515	14990		2024-05-07 00:00:00.0	2024-04-29 21:22:19.563	2024-05-14 00:00:00.0		2024-06-10 00:00:00.0		5	false			false		PROG 2904242122	13		138	129			0	24		27	b3c787b3459ac48df1921ab2f20c970
12424	15455		2024-06-12 00:00:00.0	2024-06-12 07:44:05.091	2024-06-19 00:00:00.0		2024-07-24 00:00:00.0		3	false			false		PROG 1904240913			134	134			0	18		6	b3c787b3459ac48df1921ab2f20c970
11439	15459		2024-06-12 00:00:00.0	2024-06-12 13:09:24.79	2024-06-19 00:00:00.0		2024-07-24 00:00:00.0		5	false			false		ABC			98	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
12702	15465		2024-06-12 00:00:00.0	2024-06-12 18:37:34.018	2024-06-19 00:00:00.0		2024-07-24 00:00:00.0		6	false			false		PROG 1206241837				129			0	36		16	b3c787b3459ac48df1921ab2f20c970
2023	15466		2024-06-12 00:00:00.0	2024-06-12 19:26:16.112	2024-06-19 00:00:00.0		2024-07-24 00:00:00.0		5	false			false		PROG 2604240000			129	129			0	30		3	b3c787b3459ac48df1921ab2f20c970
1386	15194		2024-05-13 00:00:00.0	2024-05-13 13:33:45.535	2024-05-20 00:00:00.0		2024-06-24 00:00:00.0		5	false			false		PROG 2807230931	13		134	123			0	30		94	b3c787b3459ac48df1921ab2f20c970
12555	15155		2024-05-09 00:00:00.0	2024-05-09 16:32:38.294	2024-05-16 00:00:00.0		2024-06-20 00:00:00.0		5	false			false		PROG 0905241632	13		129	129			0	30		42	b3c787b3459ac48df1921ab2f20c970
9895	13767		2023-11-14 00:00:00.0	2023-11-14 06:32:58.173	2023-11-21 00:00:00.0		2023-12-26 00:00:00.0		2	false			false		PROG 1108220648			98	98			0	12		2	b3c787b3459ac48df1921ab2f20c970
956	15066		2024-05-04 00:00:00.0	2024-05-04 11:56:46.695	2024-05-13 00:00:00.0		2024-06-15 00:00:00.0		5	false			false		hipertrofia			130	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
10062	14769		2024-03-21 00:00:00.0	2024-03-21 14:43:16.502	2024-03-28 00:00:00.0		2024-05-02 00:00:00.0		5	false			false		TREINO			98	123			0	30		2	b3c787b3459ac48df1921ab2f20c970
12045	14021		2023-12-15 00:00:00.0	2023-12-15 15:57:18.628	2023-12-22 00:00:00.0		2024-01-26 00:00:00.0		5	false			false		hipertrofia			125	123			0	30		2	b3c787b3459ac48df1921ab2f20c970
12690	15448		2024-06-11 00:00:00.0	2024-06-11 17:29:07.182	2024-06-18 00:00:00.0		2024-07-23 00:00:00.0		5	false			false		PROG 1106241729	5		129	129			0	30		46	b3c787b3459ac48df1921ab2f20c970
10082	14820		2024-04-02 00:00:00.0	2024-04-02 07:39:55.588	2024-04-09 00:00:00.0		2024-05-14 00:00:00.0		3	false			false		EMAGRECIMENTO 			87	87			0	18		2	b3c787b3459ac48df1921ab2f20c970
12249	15334		2024-05-27 00:00:00.0	2024-05-27 16:46:28.606	2024-06-03 00:00:00.0		2024-07-08 00:00:00.0		5	false			false		Treino Arthur			129	129			0	30		2	b3c787b3459ac48df1921ab2f20c970
3995	15450		2024-06-11 00:00:00.0	2024-06-11 17:41:55.705	2024-06-18 00:00:00.0		2024-07-31 00:00:00.0		5	false			false		PROG 1106241729			94	129			0	36		2	b3c787b3459ac48df1921ab2f20c970
